customer_id,name,email,region,gender,age_group,account_type,signup_date
13037,Jordan Patel,jordanpatel8j@domain.net,South,Male,55-64,Guest,2024-08-21
13038,Cameron Garcia,camerongarcia1@domain.net,Midwest,Male,18-24,Guest,2024-10-07
13039,Logan Garcia,logangarciae6@domain.net,Northeast,Female,55-64,Guest,2023-09-15
13040,Morgan Patel,morganpatel380@domain.net,West,Male,65+,Guest,2024-06-22
13041,Cameron Clark,cameronclarkn7y@domain.net,South,Male,45-54,Guest,2024-06-04
13042,Jamie Rivera,jamieriverajnk@inbox.com,Northeast,Male,18-24,Guest,2023-09-24
13043,Casey Wright,caseywrightn@domain.net,Midwest,Male,,Guest,2024-12-26
13044,Avery Brown,averybrownb@mail.com,mid-west,Male,18-24,Guest,2024-03-04
13045,Cameron Brown,cameronbrown2fa@inbox.com,West,Male,35-44,Registered,2025-04-01
13046,Jordan Clark,jordanclark@example.com,Midwest,Female,45-54,Guest,2023-07-23
13047,Avery Baker,averybakercg@example.com,Midwest,Female,35-44,Registered,2025-04-27
13048,Casey Walker,caseywalkersze@domain.net,Midwest,Female,45-54,Premium,2023-09-06
13049,Skyler Hall,skylerhally@domain.net,South,Male,55-64,Guest,2025-02-01
13050,Alex Baker,alexbaker28j@inbox.com,Northeast,Female,18-24,Registered,2024-08-28
13051,Quinn Walker,quinnwalkernvg@mail.com,South,Male,55-64,Guest,2023-06-29
13052,Casey Adams,caseyadams2@inbox.com,South,Female,18-24,Guest,2024-04-14
13053,Casey Kim,caseykimy59@inbox.com,South,Male,35-44,Registered,2023-01-04
13054,Drew King,drewking6i@mail.com,West,Male,25-34,Guest,2024-02-24
13055,Jordan Hall,jordanhallln@mail.com,West,Female,45-54,Guest,2025-04-08
13056,Taylor Brown,taylorbrown8w6@inbox.com,West,Female,55-64,Guest,2023-10-09
13057,Taylor Clark,taylorclarkooo@mail.com,South,,25-34,Registered,2024-07-21
13058,Avery Brown,averybrownxgm@inbox.com,Midwest,Female,25-34,Registered,2023-07-22
13059,Quinn Lee,quinnleecql@example.com,Northeast,Male,35-44,Guest,2023-08-09
13060,Casey Kim,caseykimh@example.com,West,Female,35-44,Registered,2023-02-20
13061,Sam Adams,samadamsijc@domain.net,South,Male,55-64,Guest,2024-11-10
13062,Quinn Hall,quinnhall11@mail.com,West,Female,25-34,Guest,2025-01-08
13063,Drew Clark,drewclarkt98@mail.com,Midwest,Female,25-34,Guest,2024-12-04
13064,Cameron Adams,cameronadamsm@mail.com,Midwest,Male,35-44,Guest,2023-05-27
13065,Jamie Kim,jamiekimsz9@domain.net,West,Male,35-44,Registered,2023-03-21
13066,Avery Walker,averywalkerg@inbox.com,Northeast,Male,35-44,Registered,2024-03-14
13067,Skyler Kim,skylerkimc79@domain.net,South,Female,18-24,Guest,2023-05-06
13068,Cameron Garcia,camerongarciaof@mail.com,South,Male,25-34,Guest,2024-09-03
13069,Alex Rivera,alexrivera3@mail.com,South,Male,35-44,Guest,2025-05-07
13070,Riley Lee,rileyleect@example.com,Northeast,Female,45-54,Registered,2025-05-19
13071,Casey Brown,caseybrownom@example.com,Midwest,Female,35-44,Premium,2023-10-08
13072,Drew Young,drewyoungx0f@mail.com,Northeast,Female,35-44,Guest,2024-06-01
13073,Skyler Clark,skylerclarknh@domain.net,South,Female,35-44,Guest,2024-02-11
13074,Drew Patel,drewpatelix@example.com,Midwest,Female,25-34,Registered,2024-07-30
13075,Sam Rivera,samrivera3pe@domain.net,South,Female,25-34,Registered,2023-03-05
13076,Quinn Kim,quinnkim595@example.com,West,,25-34,Guest,2023-03-21
13077,Casey Martin,caseymartinnn@domain.net,Northeast,Male,25-34,Registered,2025-03-21
13078,Drew Wright,drewwrightdik@example.com,West,Female,65+,Guest,2023-01-06
13079,Jamie Clark,jamieclarkl@domain.net,West,Female,25-34,Registered,2025-01-22
13080,Jamie Clark,jamieclarka@mail.com,Northeast,Female,55-64,Guest,2024-06-28
13081,Casey Wright,caseywright2@inbox.com,Midwest,Female,25-34,Guest,2023-07-18
13082,Quinn King,quinnkingc2i@mail.com,West,Male,18-24,Registered,2023-01-11
13083,Hayden Lee,haydenlee25@mail.com,Northeast,Female,55-64,Guest,2023-10-12
13084,Reese Rivera,reeserivera4@inbox.com,N. East,Male,18-24,Guest,2024-10-23
13085,Casey Walker,caseywalkerzh6@example.com,West,Male,18-24,Guest,2024-01-18
13086,Drew Brown,drewbrown0k@mail.com,West,Female,35-44,Registered,2024-02-12
13087,Drew Wright,drewwrightg@example.com,South,Female,35-44,Guest,2025-01-09
13088,Quinn Young,quinnyoung7@inbox.com,Midwest,Male,35-44,Registered,2024-08-07
13089,Morgan Walker,morganwalker@inbox.com,Northeast,Male,25-34,Registered,2023-07-14
13090,Casey Rivera,caseyriverapt@domain.net,Northeast,Female,65+,Guest,2025-04-08
13091,Reese Rivera,reeserivera6bx@example.com,South,Other,35-44,Registered,2024-01-09
13092,Morgan Garcia,morgangarciam@domain.net,Northeast,Male,45-54,Registered,2025-02-17
13093,Jordan Nguyen,jordannguyen9rl@inbox.com,South,Female,35-44,Guest,2023-02-26
13094,Alex Rivera,alexriverasjg@domain.net,West,Male,25-34,Registered,2024-03-20
13095,Sam Brown,sambrownv@mail.com,South,Male,45-54,Registered,2023-08-02
13096,Reese King,reesekingiu@mail.com,South,Male,25-34,Registered,2024-07-12
13097,Riley Martin,rileymartinx@example.com,Midwest,Female,18-24,Guest,2025-02-06
13098,Cameron Brown,cameronbrowngl@mail.com,Midwest,Female,25-34,Guest,2024-02-11
13099,Riley Walker,rileywalkerv@example.com,Midwest,Female,18-24,Guest,2025-01-31
13100,Cameron Kim,cameronkimr@domain.net,Northeast,Female,35-44,Registered,2024-06-25
13101,Cameron Hall,cameronhallz@inbox.com,West,Male,25-34,Guest,2023-10-24
13102,Avery Walker,averywalkerf3@inbox.com,Northeast,Female,25-34,Registered,2024-05-18
13103,Morgan Nguyen,morgannguyenxv@example.com,Midwest,Male,25-34,Premium,2023-07-28
13104,Jordan Rivera,jordanriveraa@domain.net,South,Female,35-44,Registered,2024-09-25
13105,Alex Young,alexyoungsaq@inbox.com,South,Male,35-44,Registered,2025-05-06
13106,Morgan Patel,morganpatelhi@inbox.com,West,Female,35-44,Registered,2024-09-22
13107,Morgan Walker,morganwalkerv@inbox.com,West,Female,45-54,Registered,2023-11-14
13108,Jamie Baker,jamiebakermx@domain.net,South,Female,55-64,Guest,2023-09-10
13109,Hayden Kim,haydenkim49y@mail.com,South,Female,45-54,Registered,2024-05-18
13110,Avery Wright,averywrighto@inbox.com,South,Female,55-64,Guest,2023-05-22
13111,Hayden Walker,haydenwalker0oc@domain.net,South,Female,35-44,Guest,2023-02-12
13112,Logan Walker,loganwalker9bh@example.com,Northeast,Male,55-64,Guest,2023-12-01
13113,Avery Lee,averyleeo@example.com,Midwest,Male,18-24,Guest,2024-05-05
13114,Casey Lee,caseylee8qr@domain.net,Northeast,Female,25-34,Guest,2023-07-04
13115,Cameron Martin,cameronmartinr@inbox.com,South,Female,55-64,Guest,2024-11-15
13116,Riley Rivera,rileyriverafk@example.com,West,Female,18-24,Guest,2023-11-03
13117,Morgan Garcia,morgangarciary8@inbox.com,Northeast,Male,25-34,Guest,2023-01-04
13118,Cameron Clark,cameronclark4zz@inbox.com,Northeast,Male,25-34,Registered,2023-03-31
13119,Cameron King,cameronking8gv@example.com,South,Female,45-54,Premium,2023-02-13
13120,Reese King,reesekinglq@inbox.com,Midwest,Male,45-54,Guest,2023-03-11
13121,Alex Rivera,alexriveray@domain.net,West,Female,35-44,Registered,2024-09-15
13122,Reese Clark,reeseclarko@example.com,Northeast,Female,45-54,Guest,2025-05-19
13123,Avery Lee,averyleeuo3@inbox.com,Northeast,Male,35-44,Guest,2024-09-30
13124,Riley Baker,rileybakerq@inbox.com,Northeast,Male,45-54,Guest,2024-06-24
13125,Quinn Lee,quinnlee9@domain.net,South,Male,45-54,Registered,2024-09-28
13126,Riley Patel,rileypateln13@example.com,West,Male,35-44,Guest,2024-10-05
13127,Taylor Clark,taylorclark3@inbox.com,West,Male,25-34,Guest,2025-06-24
13128,Drew Clark,drewclarkw@example.com,Northeast,Male,55-64,Guest,2025-05-26
13129,Taylor Patel,taylorpatel0@mail.com,Northeast,Female,35-44,Guest,2025-03-06
13130,Jamie Rivera,jamieriveratu@domain.net,Midwest,Male,25-34,Guest,2023-11-01
13131,Cameron Rivera,cameronriverad@domain.net,West,Male,55-64,Registered,2024-12-13
13132,Drew Nguyen,drewnguyen2f@domain.net,West,Male,55-64,Premium,2025-05-05
13133,Drew Martin,drewmartinwho@domain.net,Northeast,Male,55-64,Guest,2023-05-10
13134,Jordan Nguyen,jordannguyen8@domain.net,South,Female,25-34,Registered,2023-05-26
13135,Alex Kim,alexkimpv6@inbox.com,Midwest,Male,25-34,Registered,2023-12-13
13136,Avery Baker,averybaker41l@inbox.com,Midwest,Female,55-64,Guest,2023-12-09
13137,Sam Rivera,samriverar1@domain.net,West,Male,25-34,Guest,2024-08-19
13138,Reese Rivera,reeserivera3@domain.net,Midwest,Female,45-54,Registered,2024-01-05
13139,Casey Walker,caseywalkern@domain.net,South,Male,55-64,Premium,2025-04-23
13140,Quinn King,quinnkinggdi@domain.net,South,Male,18-24,Registered,2024-04-06
13141,Reese Lee,reeselee2w7@mail.com,Northeast,Female,25-34,Registered,2024-01-23
13142,Cameron Rivera,cameronriveraa1@domain.net,South,Male,65+,Guest,2024-03-12
13143,Cameron Hall,cameronhalla@mail.com,Northeast,Female,25-34,Registered,2023-11-22
13144,Jamie Patel,jamiepatelctd@inbox.com,Northeast,Female,35-44,Guest,2023-08-23
13145,Taylor Martin,taylormartinrxn@mail.com,Northeast,Male,35-44,Guest,2024-04-28
13146,Skyler Patel,skylerpatel7oy@inbox.com,Midwest,Male,35-44,Guest,2025-01-03
13147,Riley Nguyen,rileynguyen3hi@mail.com,Northeast,Male,55-64,Guest,2023-10-02
13148,Logan Kim,logankim0@mail.com,West,Male,65+,Guest,2023-01-03
13149,Reese Kim,reesekimqm@example.com,South,Male,18-24,Guest,2024-08-21
13150,Casey Wright,caseywright1o@domain.net,Midwest,Male,25-34,Guest,2023-01-11
13151,Alex King,alexking4vi@mail.com,West,Male,55-64,Registered,2023-03-23
13152,Hayden Young,haydenyoungx73@mail.com,Northeast,Male,18-24,Guest,2024-06-08
13153,Jamie Hall,jamiehall2ia@example.com,West,Female,35-44,Guest,2025-06-10
13154,Sam Baker,sambaker3it@mail.com,South,Male,55-64,Registered,2024-12-24
13155,Quinn Wright,quinnwright9r@example.com,Northeast,Female,,Guest,2025-06-15
13156,Sam Nguyen,samnguyen692@domain.net,Northeast,Male,45-54,Registered,2024-06-11
13157,Skyler Rivera,skylerriverabo2@domain.net,Midwest,Female,55-64,Guest,2024-09-16
13158,Avery Kim,averykimri@example.com,Midwest,Female,55-64,Premium,2024-11-27
13159,Jamie Nguyen,jamienguyen2si@mail.com,Northeast,Female,25-34,Registered,2024-02-25
13160,Logan Nguyen,logannguyenccg@example.com,Midwest,Male,,Guest,2025-04-24
13161,Morgan Brown,morganbrowno1@domain.net,South,Female,35-44,Guest,2023-01-30
13162,Jamie Martin,jamiemartined@domain.net,South,Female,25-34,Guest,2025-03-20
13163,Jamie Baker,jamiebakerrm@inbox.com,West,Female,35-44,Registered,2025-03-01
13164,Riley Brown,rileybrownzz8@mail.com,South,Female,55-64,Guest,2023-09-01
13165,Morgan Rivera,morganriverali@inbox.com,South,Female,35-44,Registered,2025-05-18
13166,Jamie Wright,jamiewrighta9@inbox.com,Midwest,Male,55-64,Registered,2023-04-10
13167,Reese Wright,reesewrightv8@example.com,West,Male,35-44,Guest,2025-06-25
13168,Reese Lee,reeseleexc@example.com,South,Female,35-44,Guest,2023-10-31
13169,Logan Walker,loganwalker6x@inbox.com,South,Female,35-44,Registered,2023-12-11
13170,Riley Hall,rileyhalls@example.com,South,Female,25-34,Registered,2024-12-01
13171,Reese Clark,reeseclarkg@domain.net,South,Male,35-44,Registered,2025-06-18
13172,Taylor Hall,taylorhallhk@inbox.com,South,Male,45-54,Registered,2025-04-30
13173,Riley Martin,rileymartins7@domain.net,South,Female,25-34,Guest,2024-02-26
13174,Drew Brown,drewbrownugl@example.com,West,Female,35-44,Registered,2023-07-17
13175,Taylor Wright,taylorwrightim@example.com,Midwest,Female,35-44,Registered,2024-04-26
13176,Cameron Lee,cameronleeyd@domain.net,South,Female,35-44,Guest,2025-01-27
13177,Morgan Walker,morganwalkerhhj@inbox.com,Northeast,Male,,Registered,2025-05-06
13178,Hayden Brown,haydenbrown5n@example.com,South,Male,65+,Premium,2023-06-10
13179,Logan Patel,loganpateln@domain.net,West,Male,35-44,Guest,2025-03-30
13180,Drew Patel,drewpatelv@example.com,South,Male,45-54,Registered,2023-03-26
13181,Drew Walker,drewwalkerqc@mail.com,South,Female,25-34,Registered,2024-05-06
13182,Reese Garcia,reesegarciatcb@inbox.com,South,Female,25-34,Registered,2023-02-24
13183,Morgan King,morganking3@inbox.com,West,Male,35-44,Registered,2024-09-18
13184,Casey King,caseykingf@domain.net,Northeast,Female,35-44,Premium,2023-11-30
13185,Riley Patel,rileypatel3c@mail.com,Midwest,Male,35-44,Registered,2023-08-14
13186,Hayden Clark,haydenclark3ml@mail.com,South,Male,55-64,Registered,2023-12-30
13187,Cameron Baker,cameronbakerr3@inbox.com,Northeast,Female,35-44,Guest,2023-03-29
13188,Sam Walker,samwalkerv@domain.net,West,Female,45-54,Registered,2023-12-06
13189,Taylor King,taylorking@example.com,Northeast,Female,45-54,Guest,2023-09-13
13190,Jamie Rivera,jamierivera1l@inbox.com,Northeast,Female,18-24,Guest,2023-10-04
13191,Jamie Clark,jamieclarkuje@mail.com,Northeast,Female,35-44,Registered,2025-03-18
13192,Jordan Martin,jordanmartin@mail.com,South,Male,35-44,Registered,2024-04-29
13193,Cameron Wright,cameronwrighty36@inbox.com,South,Male,45-54,Premium,2024-06-27
13194,Morgan Young,morganyoung2bn@example.com,South,Female,35-44,Guest,2023-07-24
13195,Riley Adams,rileyadams487@mail.com,West,Male,25-34,Registered,2024-08-06
13196,Alex Kim,alexkim8@example.com,Northeast,Female,45-54,Guest,2023-03-02
13197,Skyler Lee,skylerlee05@domain.net,South,Female,18-24,Registered,2024-10-18
13198,Skyler Baker,skylerbakerw4p@example.com,South,Male,55-64,Registered,2023-04-28
13199,Taylor Martin,taylormartin3l@mail.com,Midwest,Female,18-24,Premium,2023-05-12
13200,Reese Nguyen,reesenguyenm@mail.com,Midwest,Male,18-24,Guest,2025-02-05
13201,Sam King,samkingcg@domain.net,Northeast,Male,45-54,Premium,2024-03-12
13202,Taylor Garcia,taylorgarcialvs@domain.net,Northeast,Female,25-34,Guest,2025-05-27
13203,Quinn Lee,quinnleei@mail.com,West,Male,18-24,Guest,2025-01-21
13204,Skyler Young,skyleryoung3ey@example.com,Northeast,Male,45-54,Registered,2023-02-19
13205,Cameron King,cameronkinga@domain.net,Midwest,Female,45-54,Guest,2025-06-13
13206,Cameron Lee,cameronleeie@mail.com,Northeast,Female,35-44,Registered,2024-11-26
13207,Avery King,averykinghlj@example.com,Northeast,Male,35-44,Registered,2023-03-08
13208,Logan Adams,loganadamsk7@mail.com,South,Male,45-54,Guest,2024-03-30
13209,Quinn King,quinnkinge@inbox.com,Northeast,Male,35-44,Guest,2024-05-27
13210,Cameron Hall,cameronhallrf@mail.com,Northeast,Female,25-34,Guest,2023-01-06
13211,Skyler Walker,skylerwalkervq9@example.com,Midwest,Male,18-24,Registered,2024-07-04
13212,Sam Wright,samwrightklk@mail.com,West,Male,65+,Guest,2023-02-20
13213,Drew Martin,drewmartina9@mail.com,Midwest,Female,18-24,Guest,2024-04-09
13214,Cameron Wright,cameronwright7@inbox.com,Northeast,Female,18-24,Registered,2023-01-25
13215,Cameron Garcia,camerongarciad4@inbox.com,South,Male,45-54,Registered,2024-05-10
13216,Drew Hall,drewhallsj@example.com,Northeast,Male,35-44,Registered,2023-11-23
13217,Alex Adams,alexadamsu@domain.net,Northeast,Male,18-24,Registered,2025-06-15
13218,Avery Patel,averypatelk7g@inbox.com,Northeast,Female,35-44,Premium,2023-12-05
13219,Sam Patel,sampatel6@inbox.com,South,Male,35-44,Guest,2023-09-09
13220,Reese Walker,reesewalkero7@mail.com,Midwest,Male,25-34,Guest,2024-12-24
13221,Reese Young,reeseyoungk@inbox.com,Northeast,Prefer not to say,25-34,Registered,2024-05-23
13222,Logan Garcia,logangarciaza@domain.net,Midwest,Female,35-44,Guest,2023-04-11
13223,Morgan Kim,morgankimt7@example.com,Northeast,Female,18-24,Registered,2023-11-20
13224,Morgan Baker,morganbakerqo@inbox.com,Midwest,Male,35-44,Guest,2023-05-22
13225,Hayden King,haydenking3@mail.com,West,Male,25-34,Guest,2023-10-02
13226,Taylor Kim,taylorkime@mail.com,West,Prefer not to say,55-64,Registered,2023-03-26
13227,Drew Nguyen,drewnguyen14@inbox.com,South,Male,35-44,Registered,2024-08-16
13228,Taylor Walker,taylorwalkerdv@mail.com,Northeast,Female,55-64,Registered,2023-09-03
13229,Drew Patel,drewpatel5a8@example.com,South,Female,45-54,Registered,2023-07-07
13230,Quinn Brown,quinnbrownd@mail.com,West,Male,45-54,Guest,2024-11-19
13231,Drew Martin,drewmartinsd@inbox.com,South,,65+,Registered,2024-10-30
13232,Drew Hall,drewhall4@mail.com,Northeast,Male,35-44,Premium,2023-05-18
13233,Morgan King,morganking9dn@inbox.com,South,Female,35-44,Registered,2024-10-07
13234,Quinn Hall,quinnhallt@mail.com,N. East,Female,55-64,Guest,2024-03-08
13235,Jamie Martin,jamiemartino2e@domain.net,Midwest,Female,25-34,Registered,2024-02-17
13236,Casey Baker,caseybakermsa@inbox.com,Midwest,Male,35-44,Registered,2025-05-09
13237,Alex Patel,alexpatel9@domain.net,South,Female,45-54,Guest,2024-09-17
13238,Reese Adams,reeseadams01@mail.com,Midwest,Male,45-54,Guest,2023-08-02
13239,Casey Nguyen,caseynguyenk@example.com,West,Male,35-44,Guest,2023-11-07
13240,Hayden Baker,haydenbakerb1@inbox.com,West,Male,35-44,Registered,2025-05-22
13241,Reese Lee,reeseleeb@mail.com,South,Female,35-44,Guest,2024-09-29
13242,Cameron Lee,cameronleeipp@example.com,West,Male,25-34,Guest,2024-03-17
13243,Drew Martin,drewmartins@mail.com,West,Female,25-34,Guest,2023-02-10
13244,Cameron Patel,cameronpatel1l@inbox.com,Midwest,Male,35-44,Registered,2023-05-11
13245,Hayden Patel,haydenpatelbt@example.com,South,,45-54,Guest,2024-10-30
13246,Drew King,drewking2@mail.com,South,Male,25-34,Guest,2024-05-11
13247,Riley Nguyen,rileynguyenuor@example.com,West,Male,45-54,Registered,2023-03-22
13248,Quinn Young,quinnyoungd@domain.net,South,Male,55-64,Registered,2024-08-05
13249,Quinn Patel,quinnpatel50d@domain.net,West,Male,35-44,Guest,2024-09-23
13250,Jordan Young,jordanyoung4@inbox.com,Midwest,Female,45-54,Registered,2023-04-01
13251,Jordan Garcia,jordangarciaec@inbox.com,West,Male,25-34,Registered,2023-10-12
13252,Morgan Baker,morganbakerz@mail.com,Midwest,Female,25-34,Guest,2023-10-09
13253,Jamie Hall,jamiehalloz1@example.com,West,Female,35-44,Registered,2024-10-01
13254,Skyler Lee,skylerlee6b@domain.net,Northeast,Female,45-54,Registered,2023-07-03
13255,Taylor Nguyen,taylornguyenky@inbox.com,South,Male,25-34,Guest,2025-03-10
13256,Avery Baker,averybakerf8l@inbox.com,West,Female,45-54,Premium,2023-04-30
13257,Avery Young,averyyoungaq@inbox.com,South,Male,25-34,Guest,2025-03-08
13258,Morgan Rivera,morganriverak@inbox.com,West,Female,18-24,Guest,2025-02-01
13259,Taylor Brown,taylorbrown9s@example.com,Midwest,Male,25-34,Registered,2023-10-02
13260,Sam Martin,sammartinl@example.com,South,Female,55-64,Registered,2025-02-19
13261,Casey Rivera,caseyriveram3z@inbox.com,South,Male,18-24,Registered,2023-12-23
13262,Logan Brown,loganbrowno9j@example.com,West,Male,45-54,Guest,2024-08-06
13263,Sam Young,samyoung305@example.com,South,Female,45-54,Guest,2024-09-23
13264,Jordan Walker,jordanwalker12@domain.net,South,Female,45-54,Guest,2023-10-25
13265,Jordan Brown,jordanbrowniiw@inbox.com,West,Male,45-54,Registered,2023-11-26
13266,Casey Clark,caseyclarkz@domain.net,South,Male,65+,Guest,2023-03-15
13267,Avery Hall,averyhallm2@example.com,South,Female,55-64,Guest,2023-11-09
13268,Hayden Brown,haydenbrown341@inbox.com,Northeast,Male,25-34,Guest,2023-06-07
13269,Cameron Walker,cameronwalkerx@inbox.com,South,Female,25-34,Guest,2023-04-14
13270,Sam Lee,samleeq@inbox.com,Midwest,Male,25-34,Registered,2024-05-15
13271,Taylor Young,tayloryoungsv@domain.net,Northeast,Female,35-44,Registered,2024-10-11
13272,Alex Adams,alexadams6@mail.com,South,Male,45-54,Registered,2023-03-02
13273,Jordan Wright,jordanwright@domain.net,Northeast,Male,18-24,Guest,2025-04-13
13274,Cameron Lee,cameronleekm@domain.net,Northeast,Male,35-44,Registered,2025-02-21
13275,Cameron Brown,cameronbrown2@inbox.com,West,,25-34,Registered,2023-11-29
13276,Cameron Rivera,cameronriveramqm@mail.com,Northeast,Male,25-34,Guest,2023-07-26
13277,Avery Rivera,averyriverar0@mail.com,Midwest,Female,25-34,Premium,2024-08-13
13278,Riley Wright,rileywright3t@mail.com,west  ,Female,25-34,Guest,2025-02-22
13279,Drew Adams,drewadamspn@example.com,West,Male,55-64,Guest,2023-08-24
13280,Cameron King,cameronkingw0@inbox.com,South,Female,18-24,Registered,2023-06-30
13281,Morgan Lee,morganlee31@inbox.com,West,Female,25-34,Registered,2025-05-19
13282,Logan Hall,loganhallcye@inbox.com,South,Female,25-34,Guest,2023-02-05
13283,Avery Brown,averybrown3w@example.com,South,Female,45-54,Guest,2024-01-01
13284,Avery Nguyen,averynguyen8@example.com,South,Male,55-64,Registered,2023-05-15
13285,Casey King,caseyking0ri@domain.net,South,Male,25-34,Registered,2023-03-15
13286,Jordan Rivera,jordanriveraz@inbox.com,Midwest,Female,45-54,Registered,2023-09-02
13287,Cameron Adams,cameronadams0s@mail.com,Midwest,Female,55-64,Guest,2023-09-20
13288,Taylor Martin,taylormartinh@domain.net,South,Male,35-44,Guest,2025-06-12
13289,Riley Kim,rileykim8bx@example.com,South,Female,65+,Guest,2024-05-03
13290,Quinn Rivera,quinnriverai@domain.net,South,Female,55-64,Guest,2024-08-28
13291,Sam Adams,samadams3wg@mail.com,Northeast,Female,45-54,Registered,2023-10-31
13292,Logan Walker,loganwalkeru@example.com,South,Male,45-54,Registered,2024-02-06
13293,Drew Wright,drewwrightel@mail.com,Northeast,Female,35-44,Guest,2024-02-04
13294,Skyler Young,skyleryoungr@mail.com,Midwest,Male,35-44,Registered,2023-08-19
13295,Logan Martin,loganmartinpgo@mail.com,South,Female,35-44,Premium,2024-11-10
13296,Logan Baker,loganbakerscy@domain.net,Midwest,Female,35-44,Guest,2024-10-30
13297,Alex Patel,alexpatelgf3@example.com,Northeast,Male,55-64,Registered,2023-06-17
13298,Logan Nguyen,logannguyen7zd@example.com,South,Male,25-34,Guest,2024-12-16
13299,Drew Rivera,drewriverazzx@inbox.com,Northeast,Male,45-54,Guest,2023-01-29
13300,Casey Hall,caseyhallg@mail.com,Midwest,Male,45-54,Guest,2024-03-01
13301,Skyler Hall,skylerhallt@example.com,Midwest,,18-24,Premium,2023-10-12
13302,Drew Young,drewyoung6a@mail.com,Northeast,Male,45-54,Guest,2025-04-07
13303,Drew Young,drewyoung2bz@inbox.com,West,Male,45-54,Registered,2024-05-06
13304,Hayden Garcia,haydengarcia5p@domain.net,Midwest,Female,25-34,Premium,2024-04-05
13305,Drew Rivera,drewrivera0ad@domain.net,Midwest,Male,55-64,Registered,2024-02-25
13306,Jamie Adams,jamieadamsl@mail.com,Midwest,Female,25-34,Registered,2023-04-21
13307,Hayden Lee,haydenlee4@example.com,South,Female,25-34,Guest,2024-04-01
13308,Avery Adams,averyadamsep@example.com,West,Other,25-34,Premium,2024-02-05
13309,Taylor Clark,taylorclark3y@mail.com,Midwest,Male,25-34,Registered,2023-02-24
13310,Skyler Brown,skylerbrownc@mail.com,South,Male,65+,Premium,2024-01-26
13311,Jamie Wright,jamiewrightg8@mail.com,West,Male,55-64,Registered,2024-08-21
13312,Logan Adams,loganadamslda@example.com,Northeast,Female,25-34,Registered,2023-05-02
13313,Alex Garcia,alexgarciaf@domain.net,Midwest,Female,25-34,Registered,2023-02-17
13314,Jordan Wright,jordanwright0@inbox.com,West,Male,25-34,Registered,2024-10-24
13315,Cameron Hall,cameronhallt@domain.net,South,Male,35-44,Guest,2023-10-30
13316,Casey Rivera,caseyriverahe5@inbox.com,Midwest,Female,35-44,Guest,2023-02-24
13317,Riley Garcia,rileygarciamk@example.com,Midwest,Female,35-44,Guest,2025-01-16
13318,Avery Kim,averykim12@inbox.com,Northeast,Male,45-54,Guest,2024-06-18
13319,Sam Hall,samhallj@example.com,South,Male,25-34,Guest,2023-10-21
13320,Hayden Lee,haydenleenk@domain.net,West,Female,25-34,Premium,2024-09-14
13321,Taylor Brown,taylorbrownn8@domain.net,Northeast,Male,55-64,Guest,2024-11-10
13322,Reese Patel,reesepatelea@inbox.com,South,Male,35-44,Registered,2024-06-03
13323,Morgan Lee,morganleed@domain.net,South,Male,45-54,Premium,2024-01-10
13324,Morgan Lee,morganlee8ow@inbox.com,South,Female,18-24,Registered,2023-03-05
13325,Morgan Kim,morgankimh@inbox.com,South,Female,35-44,Guest,2025-05-30
13326,Reese Patel,reesepatell@inbox.com,Midwest,Male,18-24,Premium,2025-02-15
13327,Drew Young,drewyoungca6@inbox.com,Midwest,Male,55-64,Guest,2025-05-13
13328,Riley Walker,rileywalker6@example.com,Northeast,Female,18-24,Registered,2023-07-23
13329,Drew Wright,drewwrightzt@domain.net,South,Male,18-24,Guest,2023-03-30
13330,Hayden Garcia,haydengarciao@domain.net,South,Male,25-34,Guest,2025-01-09
13331,Skyler Clark,skylerclarkl@domain.net,South,Female,65+,Registered,2025-02-11
13332,Casey Garcia,caseygarciay@mail.com,South,Male,55-64,Premium,2024-01-03
13333,Hayden Hall,haydenhallu@inbox.com,Northeast,Prefer not to say,25-34,Registered,2023-05-14
13334,Casey Nguyen,caseynguyenh@mail.com,South,Female,65+,Guest,2023-11-05
13335,Reese Walker,reesewalkerpc@domain.net,Northeast,Male,35-44,Registered,2023-11-19
13336,Sam Kim,samkim@example.com,West,Male,25-34,Registered,2023-02-23
13337,Drew Lee,drewleetu5@domain.net,South,Prefer not to say,35-44,Guest,2023-04-18
13338,Avery Kim,averykims6u@inbox.com,Northeast,Female,25-34,Guest,2023-04-18
13339,Avery Young,averyyoungoa@inbox.com,West,Male,45-54,Guest,2024-01-07
13340,Jordan Rivera,jordanrivera81@domain.net,Northeast,Male,25-34,Guest,2023-07-20
13341,Sam Hall,samhall7@mail.com,West,,25-34,Guest,2023-09-20
13342,Alex Garcia,alexgarciafa@example.com,Northeast,Male,18-24,Registered,2024-07-13
13343,Skyler Garcia,skylergarcia67s@inbox.com,South,Male,25-34,Registered,2025-05-25
13344,Cameron Garcia,camerongarcia4p7@example.com,Northeast,Male,25-34,Registered,2023-09-03
13345,Drew Patel,drewpatelv@example.com,Midwest,Female,45-54,Premium,2025-02-17
13346,Skyler Garcia,skylergarciaz@example.com,Midwest,Female,35-44,Registered,2023-04-17
13347,Reese Young,reeseyoung8tf@domain.net,Northeast,Female,35-44,Guest,2023-10-27
13348,Jordan Walker,jordanwalkerl1p@example.com,West,Male,,Guest,2024-07-31
13349,Casey Baker,caseybakerd3k@inbox.com,Northeast,Female,25-34,Registered,2024-12-18
